 statid;timeobs;Direct_normal_illuminance_mean_[lx];Quality_label
606500;2009020611;    35;1000
606500;2009020612;  6122;1000
606500;2009020613; 31038;1000
606500;2009020614; 15677;1000
606500;2009020615;     0;1000
606500;2009020616;     0;1000
606500;2009020617;     0;1000
606500;2009020618;     0;1000
606500;2009020619;     0;1000
606500;2009020620;     0;1000
606500;2009020621;     0;1000
606500;2009020622;     0;1000
606500;2009020623;     0;1000
606500;2009020700;     0;1000
606500;2009020701;     0;1000
606500;2009020702;     0;1000
606500;2009020703;     0;1000
606500;2009020704;     0;1000
606500;2009020705;     0;1000
606500;2009020706;     0;1000
606500;2009020707;     0;1000
606500;2009020708;     0;1000
606500;2009020709;     0;1000
606500;2009020710;     0;1000
606500;2009020711;     0;1000
606500;2009020712;     0;1000
606500;2009020713;     0;1000
606500;2009020714;     0;1000
606500;2009020715;     0;1000
606500;2009020716;     0;1000
606500;2009020717;     0;1000
606500;2009020718;     0;1000
606500;2009020719;     0;1000
606500;2009020720;     0;1000
606500;2009020721;     0;1000
606500;2009020722;     0;1000
606500;2009020723;     0;1000
606500;2009020800;     0;1000
606500;2009020801;     0;1000
606500;2009020802;     0;1000
606500;2009020803;     0;1000
606500;2009020804;     0;1000
606500;2009020805;     0;1000
606500;2009020806;     0;1000
606500;2009020807;     0;1000
606500;2009020808;  8080;1000
606500;2009020809; 24144;1000
606500;2009020810; 50756;1000
606500;2009020811; 50445;1000
606500;2009020812; 61191;1000
606500;2009020813; 36100;1000
606500;2009020814; 15768;1000
606500;2009020815; 15935;1000
606500;2009020816; 13080;1000
606500;2009020817;     0;1000
606500;2009020818;     0;1000
606500;2009020819;     0;1000
606500;2009020820;     0;1000
606500;2009020821;     0;1000
606500;2009020822;     0;1000
606500;2009020823;     0;1000
606500;2009020900;     0;1000
606500;2009020901;     0;1000
606500;2009020902;     0;1000
606500;2009020903;     0;1000
606500;2009020904;     0;1000
606500;2009020905;     0;1000
606500;2009020906;     0;1000
606500;2009020907;     0;1000
606500;2009020908; 15579;1000
606500;2009020909; 24185;1000
606500;2009020910; 20910;1000
606500;2009020911; 21809;1000
606500;2009020912; 51432;1000
606500;2009020913; 65709;1000
606500;2009020914; 47409;1000
606500;2009020915; 13560;1000
606500;2009020916;  5129;1000
606500;2009020917;     0;1000
606500;2009020918;     0;1000
606500;2009020919;     0;1000
606500;2009020920;     0;1000
606500;2009020921;     0;1000
606500;2009020922;     0;1000
606500;2009020923;     0;1000
606500;2009021000;     0;1000
606500;2009021001;     0;1000
606500;2009021002;     0;1000
606500;2009021003;     0;1000
606500;2009021004;     0;1000
606500;2009021005;     0;1000
606500;2009021006;     0;1000
606500;2009021007;     0;1000
606500;2009021008;     0;1000
606500;2009021009;     0;1000
606500;2009021010;    47;1000
606500;2009021011;  3367;1000
606500;2009021012;   314;1000
606500;2009021013;   673;1000
606500;2009021014;   114;1000
606500;2009021015;   172;1000
606500;2009021016;     0;1000
606500;2009021017;     0;1000
606500;2009021018;     0;1000
606500;2009021019;     0;1000
606500;2009021020;     0;1000
606500;2009021021;     0;1000
606500;2009021022;     0;1000
606500;2009021023;     0;1000
606500;2009021100;     0;1000
606500;2009021101;     0;1000
